build frame, eskf_obs, fov segment, laser convert, laser ds, map update, optimize, poseEstimate, predict, processMeasurement, pub cloud, state init, 
3.37494,0.017273,3.28147,1.21559,4.14976,0.704804,23.9806,68.6703,0.042618,73.0628,0.181207,0.000265,
3.68817,0.017285,3.37101,1.34967,4.03816,0.71209,63.1612,28.0694,0.039696,72.1197,0.187724,0.000256,
3.5558,0.020034,3.77723,1.3348,4.12578,0.738811,22.9322,67.6814,0.040997,20.8135,0.217207,0.000299,
3.5231,0.024614,3.15685,1.41379,3.97428,0.701662,62.6374,26.7946,0.04128,70.014,0.269269,0.000311,
3.7905,0.019123,4.21572,1.2127,3.93101,1.24726,12.8966,68.105,0.042744,72.2974,0.198409,0.000566,
3.77489,0.016882,3.32284,1.89737,4.30354,0.718297,63.8426,16.9428,0.040427,31.4751,0.184698,0.000322,
3.40981,0.02074,3.29136,1.33023,4.30787,0.704232,64.5875,67.8428,0.039617,69.9205,0.195089,0.000389,
3.73612,0.018785,3.70675,1.5799,4.41774,0.804397,13.2906,69.1032,0.044705,72.0631,0.192875,0.00034,
3.43458,0.017366,3.11711,1.18693,3.97227,0.812267,14.6628,17.2248,0.043945,71.444,0.190931,0.000325,
3.30992,0.018182,3.3335,1.34105,4.07125,0.764525,12.8836,18.7669,0.040668,69.5331,0.194005,0.000289,
3.33875,0.029103,3.8748,1.61983,4.51281,0.831903,12.7347,17.5941,0.040626,73.3668,0.300907,0.000336,
3.257,0.017501,3.09252,1.69117,5.21478,0.700155,14.2544,16.5316,0.041774,72.7407,0.181149,0.000269,
3.28398,0.017683,2.97908,1.24242,4.12326,1.1211,63.8784,18.3599,0.039848,32.474,0.181202,0.000267,
3.32754,0.017127,2.86103,1.24729,4.74519,0.700504,65.8297,67.4447,0.039728,72.0137,0.181591,0.00033,
3.33137,0.019692,2.65774,1.39389,3.95093,0.688825,13.1992,69.1798,0.040183,31.2842,0.178196,0.000261,
3.2085,0.017917,2.63816,1.35622,4.14494,0.750836,24.2829,16.5924,0.04027,73.2472,0.178101,0.000276,
3.25548,0.020468,3.63534,1.33085,4.26379,0.789176,12.6604,28.7107,0.043314,21.6509,0.19255,0.000268,
3.62311,0.023533,3.70865,1.27824,4.11926,0.73592,63.2149,17.1098,0.04048,71.9771,0.198479,0.000267,
3.67803,0.024151,4.07168,1.23256,3.9743,0.861804,65.2601,68.1525,0.042088,73.7611,0.205972,0.000285,
3.32475,0.017721,3.13032,1.34251,4.01693,0.744411,63.6042,69.1393,0.040801,21.5572,0.192622,0.000304,
3.27056,0.020272,3.17478,1.16651,3.9635,0.749736,12.8627,67.532,0.039015,22.7845,0.196753,0.000322,
3.32086,0.023912,4.3966,1.27992,4.00272,0.90356,13.2122,18.1672,0.040829,21.7758,0.199105,0.000304,
3.56318,0.018407,3.31811,1.32829,4.38537,0.77553,63.0005,17.3112,0.04472,20.6525,0.206132,0.000496,
3.52846,0.02331,3.54451,1.27708,4.00599,0.739372,63.1131,67.2877,0.040483,22.3158,0.20491,0.000313,
3.56997,0.017056,3.66148,1.1657,3.98241,0.796876,64.4989,67.5769,0.040398,71.4782,0.187177,0.000274,
3.26266,0.017998,3.11123,1.41556,3.97016,0.743224,63.9453,68.3572,0.040255,73.1998,0.181843,0.000282,
3.33132,0.016304,3.21324,1.27206,3.98074,0.727362,67.6699,67.8905,0.039909,20.4732,0.182493,0.00025,
3.29881,0.018116,2.72482,1.38408,5.31271,0.716146,68.3045,71.1153,0.039885,32.6648,0.181796,0.000302,
3.31958,0.021205,5.02517,1.37386,3.9115,0.697768,73.6497,74.0312,0.040441,21.5456,0.257496,0.000391,
3.79523,0.018784,2.66466,1.4306,3.99759,0.749291,14.0853,77.0669,0.041951,72.6587,0.183777,0.000351,
3.42324,0.018213,3.16524,1.30006,3.99525,0.929595,62.1544,18.1849,0.039899,73.2638,0.191088,0.000295,
3.29747,0.017929,2.73664,1.4976,4.08157,0.735669,66.9059,65.6298,0.040252,71.5092,0.188636,0.00031,
3.35484,0.018288,2.67039,1.21609,4.13754,0.710394,13.0184,70.2902,0.038926,22.2663,0.178854,0.000252,
3.31366,0.024105,3.81514,1.45732,3.9333,0.947846,62.7406,17.7849,0.040003,21.9236,0.193809,0.00026,
3.47666,0.028519,4.59402,1.20085,3.962,1.31171,14.6131,68.6504,0.040303,71.5649,0.223349,0.000314,
4.14793,0.021123,3.27815,1.6445,4.41806,0.906527,12.4422,18.8043,0.072954,71.9322,0.189374,0.000472,
3.45641,0.019456,2.73944,1.24033,3.97761,0.703526,64.0097,15.8881,0.041583,72.3339,0.185818,0.00031,
3.25839,0.01731,2.75683,1.49797,4.72428,0.848049,63.9317,67.619,0.038942,71.9094,0.179423,0.000296,
4.08763,0.022087,4.54767,1.47306,4.21907,0.704315,64.023,69.1875,0.039283,75.0946,0.245537,0.000302,
3.83724,0.019086,3.66094,1.36857,3.99621,1.21937,12.959,68.9084,0.041174,78.1056,0.188769,0.000318,
3.30935,0.020684,2.74236,1.27309,4.08996,0.79592,62.3253,16.5,0.040255,81.9234,0.185751,0.000304,
3.53545,0.021914,3.4291,1.2711,5.27978,0.727842,63.7116,66.4856,0.040121,22.393,0.195033,0.000308,
3.33707,0.020872,3.07355,1.36079,4.13917,0.815023,62.9941,67.6044,0.041958,69.6774,0.189003,0.000301,
3.93409,0.016777,2.79812,1.40419,5.29492,0.747681,13.0772,66.5445,0.042847,74.3403,0.183105,0.000261,
3.29759,0.016194,2.73083,1.19971,4.06405,0.705414,26.2039,16.5167,0.039198,21.7894,0.195699,0.00028,
4.59302,0.021989,3.39768,1.39816,5.26065,0.700287,12.88,30.3052,0.045588,73.0001,0.197453,0.000359,
3.39303,0.017743,2.89703,1.3089,4.06916,0.776664,68.6544,16.5574,0.040384,23.8746,0.18683,0.000295,
3.42506,0.020007,2.764,1.45717,4.60267,0.715155,15.8265,72.1362,0.040865,20.1702,0.199295,0.000345,
4.49873,0.019447,2.70123,1.46563,4.27318,0.699951,12.9433,19.2334,0.044771,71.5856,0.186902,0.000528,
3.27445,0.017958,2.79498,1.51957,4.64088,0.799699,12.9155,16.5436,0.039597,74.0022,0.184098,0.000283,
3.36205,0.017612,2.80172,1.41155,4.29599,0.81211,14.1782,16.5367,0.054887,73.7139,0.187604,0.000454,
3.55975,0.036209,4.75093,1.41858,3.98265,1.0883,13.2094,20.0213,0.039324,20.5869,0.291183,0.000368,
3.50286,0.018501,3.04651,1.79409,4.92325,0.794046,12.5335,17.0536,0.086025,70.7627,0.184713,0.000694,
3.40716,0.02013,2.72547,1.7678,4.9835,0.736956,13.0945,15.9994,0.04029,71.7437,0.183628,0.000286,
3.50144,0.017856,2.98466,1.43491,4.56297,0.803829,67.3644,16.8871,0.039771,71.2336,0.178931,0.0003,
3.97059,0.018432,2.85777,1.3705,4.70934,0.774973,67.8337,71.0008,0.040042,20.4907,0.189732,0.000276,
3.30493,0.023524,3.6191,1.31753,3.90228,0.87542,23.6977,72.3323,0.039861,36.1819,0.196366,0.000274,
3.41853,0.033644,4.71439,1.61933,4.53491,0.818637,14.8284,29.235,0.040105,20.7469,0.293995,0.00035,
4.42418,0.019523,2.78652,1.30558,4.34407,0.75276,62.9698,18.3716,0.070986,76.2803,0.181972,0.00042,
3.352,0.020378,2.6912,1.15328,4.95528,0.691853,66.8222,66.3563,0.040384,24.8353,0.178829,0.000283,
3.4188,0.017556,2.75688,1.1747,3.8949,0.676108,63.1161,70.2606,0.04027,20.5564,0.183389,0.000258,
3.30372,0.018259,2.85522,1.69411,4.19253,0.748501,62.2588,66.7252,0.039617,20.6097,0.186519,0.000277,
3.35556,0.01772,2.71725,1.43743,4.74681,0.714463,12.3545,65.6937,0.04033,24.4279,0.181984,0.000318,
3.34449,0.017421,2.54888,1.44769,4.59776,0.722746,25.8904,15.6298,0.040163,21.6779,0.203583,0.000366,
4.41937,0.017762,2.60274,1.25213,4.16367,0.755842,70.0741,29.2525,0.042529,20.1342,0.181667,0.00045,
3.3436,0.016847,2.69028,1.36132,4.68729,0.700795,61.417,73.4683,0.043491,21.1181,0.17902,0.000341,
3.30881,0.01816,2.79583,1.37069,4.6971,0.715282,63.6606,64.9319,0.042709,75.6331,0.183375,0.000255,
3.35022,0.029997,4.1473,1.21509,4.91018,0.939642,13.4039,68.7506,0.03986,76.4029,0.217914,0.000275,
4.19339,0.018045,3.84177,1.16533,4.00748,0.779596,24.211,18.0317,0.070785,33.5941,0.195968,0.000481,
3.40083,0.019323,2.79788,1.35818,4.36344,0.771208,71.2117,27.7851,0.039649,23.9057,0.18149,0.000259,
3.29878,0.018011,2.56511,1.35611,4.34521,0.72276,61.2108,74.5032,0.039872,70.4243,0.180816,0.000345,
3.36645,0.018155,2.71016,1.3529,4.34549,0.677711,68.3447,64.6026,0.04367,74.3568,0.183637,0.000337,
3.28315,0.018901,2.60709,1.17616,4.03583,0.726663,58.4189,71.6816,0.040287,70.7347,0.18852,0.000317,
3.45309,0.018297,2.59282,1.4013,5.70517,0.716498,12.7267,61.731,0.04073,70.699,0.188659,0.000363,
3.85633,0.017964,2.93876,1.31912,4.31116,0.809855,12.7857,16.4793,0.043455,19.6984,0.189094,0.000407,
3.41357,0.019396,2.7366,1.43951,4.30699,0.737866,58.6365,16.2657,0.043436,34.9459,0.186936,0.000298,
3.29369,0.018958,2.96527,1.24327,4.32441,0.786204,22.5418,62.3915,0.040272,77.4927,0.189701,0.000264,
3.36911,0.020457,3.50679,1.46003,4.28064,0.842227,62.3873,26.8953,0.041044,68.9592,0.19459,0.000436,
3.42338,0.018932,3.05686,1.31228,4.21037,0.937399,59.0401,66.3848,0.040876,72.8399,0.20022,0.000344,
3.4478,0.019036,2.97086,1.43347,4.31263,0.757141,12.9999,62.773,0.040527,23.1013,0.184576,0.000261,
3.53196,0.021577,3.08366,1.17132,4.05668,0.944414,12.5796,17.0335,0.041292,31.9531,0.199659,0.000274,
3.35963,0.017451,2.70558,1.3542,6.0797,0.697688,12.6335,15.9861,0.039699,78.5029,0.179371,0.000279,
3.32286,0.017981,2.9726,1.22689,4.11398,0.743615,61.4766,16.3559,0.041133,68.6755,0.192665,0.000284,
3.59729,0.01777,3.06139,1.1945,4.11978,0.738871,62.8147,65.2819,0.041219,75.6567,0.18638,0.000363,
3.51635,0.017929,2.87354,1.20393,3.95898,0.777105,13.9456,66.4689,0.040069,65.9226,0.183443,0.00029,
3.47601,0.02196,2.88397,1.41061,4.39017,0.784743,22.1089,17.6187,0.039667,21.5473,0.191613,0.000256,
3.38323,0.017048,2.67254,1.32666,4.394,0.66793,13.3872,25.4535,0.041593,20.4304,0.180177,0.000263,
3.29703,0.01915,2.8342,1.31719,4.45592,0.807676,61.902,17.0352,0.0401,66.4492,0.189615,0.0003,
3.29653,0.023094,3.15856,1.15864,4.05578,0.84523,61.1347,65.91,0.047948,31.057,0.197761,0.000276,
3.72692,0.019726,3.29103,1.45353,4.30543,0.792955,13.7723,65.2224,0.040309,70.6697,0.21044,0.000307,
3.43875,0.018523,2.6957,1.16902,4.28287,0.730908,12.8804,17.2024,0.040944,66.9652,0.181199,0.00031,
3.33126,0.017696,2.64443,1.41046,4.26665,0.739236,61.1016,16.2679,0.040482,21.3214,0.192884,0.000252,
3.2626,0.017296,2.78854,1.22913,4.08409,0.678826,61.2521,64.5728,0.041209,20.1231,0.18857,0.000794,
3.37952,0.021193,3.16738,1.15094,4.28092,0.915918,24.4308,65.3397,0.039803,20.3728,0.19914,0.000286,
3.52937,0.018491,2.93767,1.20536,4.84704,0.851983,62.0373,28.2266,0.041141,69.8326,0.190698,0.000278,
3.49296,0.016853,2.85604,1.64113,5.11513,0.711847,21.5668,65.6099,0.041881,70.7774,0.184265,0.000235,
3.37824,0.018649,4.3422,1.29991,4.0572,0.690524,24.7733,26.6038,0.040419,21.8025,0.20255,0.000313,
3.5037,0.019583,2.9789,1.19762,3.93322,0.772074,57.0863,28.5287,0.040736,29.5999,0.187956,0.000276,
3.38384,0.021072,3.11652,1.23504,3.95243,0.746008,64.2203,60.953,0.041346,21.031,0.196528,0.000286,
3.3409,0.01745,2.8531,1.42321,4.75372,0.760512,23.8817,67.8373,0.041171,69.9371,0.18337,0.000298,
3.46016,0.020335,3.05977,1.35282,4.19109,0.74584,60.8416,27.6926,0.042747,69.8022,0.197936,0.000252,
3.49832,0.016758,2.90984,1.41112,4.31829,0.768755,13.5029,64.5261,0.043595,21.4479,0.183247,0.000379,
3.54381,0.019674,2.97944,1.14963,4.09525,0.863165,56.5037,17.3495,0.040139,20.3032,0.189969,0.000271,
3.3948,0.017353,2.52701,1.47414,4.38022,0.660065,61.7514,59.6943,0.04074,68.5319,0.17487,0.000282,
3.26918,0.017829,3.15293,1.22949,4.01963,0.723619,62.7354,65.6319,0.039106,69.4693,0.194324,0.000253,
3.54656,0.018217,2.83018,1.40295,4.30469,0.730033,60.243,66.2985,0.041109,32.5536,0.191088,0.000274,
3.35242,0.017125,2.64963,1.22942,4.16276,0.718742,13.3833,63.6155,0.040315,69.8192,0.183411,0.000291,
3.36448,0.017155,2.55681,1.50167,4.10475,0.736993,59.8845,16.681,0.040079,30.7049,0.181299,0.000276,
3.34841,0.016918,2.69046,1.18706,3.95194,0.666926,62.0193,63.2449,0.041745,32.8622,0.184261,0.000268,
3.4752,0.017653,2.68826,1.81982,5.12939,0.752542,60.6082,65.4629,0.042224,65.0702,0.181251,0.000247,
3.51854,0.024118,2.9707,1.32952,4.52447,0.660973,60.6457,64.2428,0.039719,71.9545,0.198849,0.00033,
3.43562,0.019727,2.70193,1.66018,5.35707,0.66939,67.3089,64.0226,0.066695,31.8616,0.184424,0.000321,
3.31081,0.017741,2.87668,1.50983,4.61401,0.773709,12.6986,70.9623,0.040688,69.1421,0.193424,0.00027,
3.28379,0.0192,2.98893,1.41899,4.34184,0.714817,12.5192,16.4067,0.040252,21.5654,0.203754,0.000263,
3.35906,0.018697,2.93646,1.36976,4.61286,0.700923,60.448,16.1613,0.040535,63.8197,0.206949,0.000268,
3.31562,0.018584,3.04616,1.40708,4.85314,0.835673,61.6575,64.3356,0.041666,69.5965,0.20106,0.000262,
3.41411,0.019681,2.80039,1.18382,4.07538,0.77764,62.4489,65.2387,0.042014,70.6006,0.185582,0.000288,
3.28403,0.018262,2.73449,1.44349,4.25164,0.701054,62.2909,65.888,0.039929,67.7102,0.187225,0.0003,
3.22638,0.017086,2.68525,1.18617,4.06081,0.696022,61.6434,65.6752,0.040434,20.7026,0.182358,0.000274,
3.33087,0.017465,2.71257,1.98414,4.78885,0.687478,12.8543,65.0476,0.040052,67.2524,0.185646,0.000285,
3.31105,0.01775,2.98824,1.20881,3.96229,0.791407,12.4249,16.6394,0.040335,69.629,0.186551,0.000269,
3.30428,0.021221,2.76966,1.65503,5.99928,0.663307,62.2595,15.8611,0.040227,68.4628,0.198976,0.000304,
3.33074,0.019005,3.21796,1.21384,3.99221,0.820349,61.8231,66.3037,0.041133,68.2549,0.191905,0.000391,
3.42168,0.023529,2.93616,1.45936,4.46284,0.817834,12.8252,65.5822,0.040845,75.0048,0.1995,0.000309,
3.53169,0.02043,2.79055,1.20891,4.09275,0.733671,22.9325,16.3554,0.04132,20.4645,0.185302,0.000314,
3.28748,0.018484,2.86838,1.60695,4.46588,0.767781,23.6308,26.5724,0.040144,20.3186,0.184817,0.000267,
3.43903,0.018232,2.76236,1.18847,4.01383,0.699238,62.0996,27.0976,0.04184,68.4242,0.184497,0.000258,
3.25318,0.017434,2.71323,1.39352,4.41024,0.688722,63.7584,65.5063,0.041235,69.475,0.185167,0.000329,
3.3022,0.017035,2.823,1.20025,4.09338,0.707283,61.2968,67.2922,0.040351,69.8686,0.186806,0.000272,
3.28481,0.017334,2.74746,1.51467,4.32618,0.715578,61.7243,64.7635,0.039813,69.5623,0.186518,0.000296,
3.40734,0.01796,2.77459,1.23323,3.99646,0.718403,60.3816,65.2211,0.040094,69.0687,0.185404,0.000266,
3.59617,0.017605,3.84019,1.35636,4.43627,0.694987,59.1056,64.9213,0.040761,20.6401,0.194397,0.000297,
3.49714,0.017835,2.7685,1.28493,3.94634,0.725536,13.0593,62.6046,0.0404,19.8436,0.1851,0.000323,
3.31211,0.020476,2.84807,1.41314,4.59213,0.730945,13.1087,16.6424,0.039898,70.4301,0.18992,0.000269,
3.3197,0.022124,2.74602,1.24781,4.07934,0.790763,59.3612,16.6482,0.040344,69.7409,0.190527,0.000289,
3.34891,0.02267,2.91888,1.27724,4.59992,0.714315,62.9393,62.9974,0.042177,20.6826,0.190978,0.00026,
3.37931,0.020022,2.92912,1.57207,4.20348,0.738843,60.1522,66.6112,0.040614,30.5799,0.186005,0.00034,
3.42113,0.018801,2.85716,1.43982,4.41324,0.754792,12.7979,63.7692,0.040007,31.24,0.190837,0.000295,
3.30927,0.021774,3.09671,1.22979,4.12824,0.986093,60.2047,16.8864,0.040497,69.4574,0.19989,0.000239,
3.40535,0.018172,2.87458,1.40701,4.27126,0.764476,61.0357,63.8485,0.042383,71.308,0.19038,0.000319,
3.63351,0.020801,2.77074,1.20291,4.37936,0.736112,13.1139,64.546,0.04083,68.7434,0.184445,0.000265,
3.37976,0.017167,2.49919,1.59587,4.91333,0.723734,63.2259,16.3414,0.039633,69.3416,0.174384,0.000262,
3.48409,0.022917,2.9464,1.16402,3.9939,0.771931,57.8337,66.9474,0.039143,69.3372,0.198035,0.000255,
3.43372,0.017398,2.88951,1.43569,4.27156,0.770059,65.1454,61.4974,0.040799,66.8987,0.185253,0.000291,
3.30234,0.018083,2.80313,1.21782,4.07533,0.773988,60.5221,68.7274,0.040617,20.6545,0.183125,0.000281,
3.40294,0.023564,2.88473,1.3134,4.53158,0.788766,60.543,64.1988,0.040973,20.7222,0.202688,0.000305,
3.45178,0.017908,2.79263,1.26684,3.98012,0.749449,62.4109,64.0895,0.040585,67.1216,0.185495,0.000267,
3.49051,0.016905,2.74609,1.40555,4.36412,0.766159,57.9468,65.9261,0.040147,70.7495,0.185969,0.000366,
3.43043,0.018175,3.1862,1.1709,4.10414,0.843435,23.0395,61.9828,0.040673,67.9019,0.195649,0.000273,
3.44983,0.020332,3.04637,1.45093,4.95833,0.793056,59.5646,26.882,0.04203,20.9436,0.231925,0.000285,
3.45837,0.018663,3.05729,1.33261,4.54906,0.731363,13.4446,63.3569,0.041532,68.0744,0.185375,0.000373,
3.53923,0.019606,2.90228,1.46156,4.69911,0.913942,12.4338,17.2647,0.039925,69.0407,0.203097,0.000253,
3.54756,0.017108,2.5984,1.18165,4.24331,0.729312,63.0302,15.7653,0.042875,20.3914,0.183446,0.000274,
3.43379,0.016851,2.73166,1.37432,4.74991,0.708742,61.7796,66.4741,0.040426,71.0886,0.18375,0.00032,
3.32536,0.020865,3.02177,1.19576,4.06905,0.729146,65.7345,65.5342,0.040056,65.7112,0.218332,0.000285,
3.48475,0.018068,2.70422,1.35282,5.97409,0.675509,13.0526,69.1189,0.044527,72.7183,0.187052,0.000962,
4.04082,0.020421,2.92442,1.20387,4.03874,0.825127,23.2782,16.8058,0.039755,68.3348,0.19152,0.000274,
3.47813,0.017157,2.70976,1.9148,5.36174,0.709499,13.4241,26.7007,0.039395,68.2962,0.180988,0.000269,
3.33195,0.025605,4.05974,1.25066,4.15518,0.9548,66.3189,18.4416,0.039129,70.1372,0.198441,0.000304,
4.30814,0.01783,3.07165,2.05939,5.97168,0.847082,62.8189,70.2431,0.069197,66.1714,0.192729,0.000382,
3.67683,0.018668,2.81984,1.15763,4.13604,0.792225,61.6958,66.4359,0.040172,31.1808,0.185745,0.000285,
3.52732,0.021317,2.91994,1.69342,5.64385,0.822872,13.4449,65.4449,0.040711,67.8199,0.208947,0.000263,
3.54376,0.017214,2.70598,1.22455,4.07384,0.755271,62.6527,16.9112,0.041451,21.5734,0.188349,0.000282,
3.47487,0.017351,2.84039,1.99282,4.93471,0.717936,12.2011,66.2155,0.040148,20.139,0.185463,0.000264,
3.32156,0.025569,3.47236,1.24815,4.08214,0.705705,16.6017,16.3821,0.039954,70.5958,0.199466,0.000282,
4.23815,0.018357,4.24652,1.25794,5.11049,0.946712,61.3436,21.8004,0.068887,69.5911,0.208035,0.00034,
3.46415,0.01785,3.2779,1.18133,4.20955,0.818083,12.4608,65.4446,0.041469,73.5458,0.223205,0.000326,
3.51503,0.018073,2.7885,1.4405,4.49401,0.699507,61.8985,15.9518,0.043666,21.5507,0.187281,0.000407,
3.44745,0.017655,2.71729,1.18879,4.08979,0.68864,13.7541,65.3086,0.039576,30.8908,0.185789,0.000336,
3.30777,0.022901,3.02383,1.85329,4.64532,0.725786,62.1371,17.5079,0.040691,22.4918,0.193155,0.000284,
3.41696,0.019444,3.82006,1.23613,4.18798,0.742833,13.6722,66.704,0.043343,75.4198,0.201768,0.000276,
3.36214,0.020416,3.08571,1.38826,5.8084,0.869964,21.8951,17.6331,0.042234,70.8303,0.196196,0.000271,
3.2892,0.016876,2.77195,1.21206,4.1123,0.686433,59.8646,25.3572,0.040479,69.7218,0.184491,0.000326,
3.8627,0.038094,3.10845,1.59012,4.58024,0.661037,13.3824,63.6369,0.040075,21.3223,0.386967,0.000321,
3.60684,0.018439,3.12522,1.2142,4.13484,0.885391,22.9624,17.3989,0.094573,70.3983,0.204864,0.000524,
3.67948,0.017891,2.66013,1.39341,5.22431,0.718204,62.563,26.3449,0.04068,20.4437,0.181511,0.000302,
3.43589,0.024546,2.63397,1.15502,4.21041,0.715635,62.557,65.9157,0.039694,26.8943,0.21122,0.000261,
3.47339,0.018384,2.60984,1.39672,4.30847,0.725611,62.1574,65.8972,0.040731,69.8065,0.1847,0.000309,
3.2563,0.018146,2.72177,1.19147,4.05879,0.675882,61.9433,65.5589,0.039493,20.3153,0.190062,0.000277,
3.69534,0.016162,2.70823,1.42937,4.46491,0.711646,60.3187,65.3667,0.041351,69.4391,0.189781,0.000251,
3.3066,0.023841,4.11186,1.35076,4.14033,0.779271,13.0283,65.2145,0.040154,21.5197,0.232353,0.000286,
3.3347,0.019444,2.64457,1.14377,4.49127,0.783299,22.5586,16.4596,0.041887,70.9611,0.185668,0.000438,
3.39895,0.016785,2.61959,1.15277,4.06698,0.725149,12.7867,25.9073,0.03957,21.818,0.184626,0.000266,
3.28098,0.019429,2.77624,1.41191,4.59006,0.743128,13.6385,16.3092,0.039158,29.4227,0.19196,0.000307,
3.43292,0.023886,2.90295,1.29683,4.25252,0.917602,61.5299,17.4635,0.040156,68.3981,0.203822,0.000242,
3.63652,0.020332,3.06351,1.20588,4.20274,0.798734,22.252,65.3975,0.042479,22.5044,0.194585,0.000497,
3.44276,0.017309,2.68283,1.16531,4.27192,0.687657,13.5309,25.6262,0.040412,30.8244,0.184488,0.000945,
3.38407,0.023125,3.88909,1.3664,5.8268,0.786413,62.8871,18.2105,0.044242,70.0709,0.21284,0.000244,
3.51872,0.021378,2.80056,1.33268,5.05673,0.746144,57.3235,66.4368,0.041236,70.2628,0.1892,0.000311,
3.51058,0.017434,2.78361,1.54735,4.42822,0.753929,61.143,60.8647,0.040774,69.5024,0.186622,0.000302,
3.34425,0.020452,2.8557,1.51179,4.38058,0.744683,61.722,64.7481,0.040925,69.7951,0.191889,0.000281,
3.4039,0.022179,3.11983,1.35156,4.34619,0.800099,58.9963,65.6467,0.040323,69.3114,0.202867,0.000299,
3.44321,0.017811,2.70938,1.47641,4.27872,0.757521,22.4165,62.4669,0.044851,20.6819,0.194067,0.000324,
3.50185,0.017073,2.5952,1.53607,4.31379,0.724273,58.7931,25.7397,0.039932,30.0194,0.192056,0.000271,
3.30382,0.018931,2.88807,1.17253,4.19676,0.751894,23.8253,62.4371,0.04496,20.262,0.190142,0.0003,
3.34851,0.019533,2.80826,1.33489,4.55302,0.782452,23.5772,27.4211,0.04259,21.7093,0.189514,0.000259,
3.37567,0.017245,2.69466,1.18793,4.09926,0.714224,24.2433,26.9897,0.039708,69.9745,0.183023,0.000287,
3.25544,0.019696,2.89099,1.53925,4.89103,0.891918,13.8743,28.0315,0.039335,29.8097,0.193111,0.000276,
3.35542,0.021721,3.00719,1.19086,4.10978,0.832156,61.0713,17.7181,0.041488,22.3116,0.198718,0.000298,
3.39099,0.021621,2.88621,1.42124,5.31538,0.758403,63.7555,64.7194,0.040413,70.8314,0.185668,0.000254,
3.40605,0.017828,2.74894,1.21055,4.06444,0.699951,22.2513,67.208,0.043729,65.0861,0.184418,0.000263,
3.33484,0.017566,2.74304,1.42389,4.4197,0.828885,59.2436,25.8276,0.040029,68.811,0.188231,0.000296,
3.35548,0.017598,2.81503,1.17109,4.01211,0.705065,13.0876,62.7684,0.040021,69.792,0.185276,0.00025,
3.37182,0.018311,2.4634,1.41375,4.31513,0.703776,64.1083,16.2572,0.039296,66.7237,0.17593,0.000265,
3.50024,0.01826,2.7993,1.18643,3.99356,0.746496,58.5773,67.658,0.040281,29.9978,0.185403,0.000304,
3.34108,0.019628,3.20706,1.38331,4.19143,0.737417,63.4145,62.5284,0.040068,66.4567,0.200956,0.000274,
3.50294,0.018055,2.8147,1.32773,4.10501,0.755708,23.1848,66.9902,0.040149,31.5255,0.189156,0.000239,
3.39733,0.022291,3.92653,1.21765,4.06955,0.836633,59.0254,27.9524,0.040725,31.0953,0.207457,0.000335,
3.41923,0.022126,3.80803,1.14809,3.99131,0.700985,60.4239,63.5392,0.041499,31.9754,0.198026,0.000265,
3.6524,0.020006,3.35354,1.51531,4.268,0.778403,13.4157,64.56,0.042233,21.8278,0.201208,0.000319,
3.60183,0.019876,3.2336,1.14949,4.17498,0.839205,60.6325,17.4923,0.044914,68.8646,0.200386,0.000421,
3.53496,0.019356,2.94013,1.46829,5.91355,0.743403,60.6621,64.3203,0.041512,71.3001,0.188741,0.000303,
3.31383,0.019557,2.89951,1.16894,4.15359,0.726879,60.9779,64.2922,0.042035,29.8646,0.192416,0.000321,
3.37642,0.019749,2.75307,1.7158,4.63025,0.780888,61.8085,64.5168,0.040394,66.8474,0.192101,0.000405,
3.34684,0.017258,2.73622,1.20269,4.19327,0.722091,62.3134,65.2709,0.040625,20.3369,0.185684,0.000361,
3.29784,0.019123,2.9034,1.47495,4.30885,0.751891,13.2896,65.9723,0.040062,71.8248,0.193268,0.000282,
3.47919,0.019261,2.84332,1.2131,4.43514,0.816695,13.2572,16.9537,0.0404,66.6046,0.196714,0.000276,
3.58116,0.017909,3.57374,1.35103,4.42202,0.707571,13.2435,17.542,0.041106,71.2807,0.201073,0.000273,
3.6092,0.019769,2.81266,1.28035,4.30983,0.740668,63.1758,16.8002,0.041435,32.0921,0.204457,0.000294,
3.48697,0.016988,2.69997,1.39084,4.43415,0.703901,13.6669,66.583,0.0404,67.8455,0.189183,0.000362,
3.41922,0.017007,2.83863,1.1772,4.12677,0.77824,13.5112,17.2887,0.039577,69.0672,0.187224,0.000287,
3.55069,0.018604,2.84431,1.40821,4.40034,0.75537,23.571,17.1142,0.040336,22.2414,0.189604,0.000257,
3.3727,0.019012,3.10446,1.18982,4.19049,0.809567,13.1442,27.4897,0.039896,68.6527,0.196829,0.000249,
3.3194,0.020844,3.30962,1.37723,4.59942,0.746383,13.1461,17.2042,0.041324,68.3352,0.197986,0.000284,
3.53989,0.019239,2.96507,1.17048,4.13193,0.740041,13.1014,16.8573,0.040266,68.6497,0.203806,0.000254,
3.52383,0.01864,2.8336,1.434,4.90983,0.77094,63.5003,16.71,0.039925,69.3804,0.224748,0.000299,
3.39571,0.016829,2.60372,1.1895,4.11002,0.759861,13.581,66.8667,0.040187,69.9774,0.191254,0.000249,
3.32251,0.027013,4.42891,2.36703,5.35387,1.15931,62.8031,19.1738,0.040176,21.1702,0.246553,0.000261,
3.79787,0.01991,3.79771,1.16414,4.10655,1.24366,65.2938,67.8499,0.088374,21.8848,0.207642,0.00062,
